Customer,Opportunity ID,Date,Paid minus Estimated,Stage,Status,Programme financé,Class,Amount,Estimated amount,Activity sector,City,Parent Business Account
C01456,1652,2021-08-02,-67500.0,Won,New,Non fléché,Public partnership,45000.0,112500.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SAINT-OUEN-SUR-SEINE,
C01456,3262,2022-06-29,-21000.0,Won,Open,Non fléché,Public partnership,45000.0,66000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SAINT-OUEN-SUR-SEINE,
C01457,1635,2021-07-08,,,,,,40000.0,,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,1636,2021-07-08,0.0,Won,Won,Non fléché,Public partnership,40000.0,40000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,2483,2022-06-06,-80000.0,Won,New,Non fléché,Public partnership,40000.0,120000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,2483,2023-06-05,-80000.0,Won,New,Non fléché,Public partnership,40000.0,120000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,2484,2022-06-06,-80000.0,Won,New,Non fléché,Public partnership,40000.0,120000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,2484,2023-06-05,-80000.0,Won,New,Non fléché,Public partnership,40000.0,120000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,3674,2022-11-30,0.0,Won,Won,Non fléché,Public partnership,6666.0,6666.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01457,5332,2023-06-05,-20000.0,Won,New,Non fléché,Public partnership,20000.0,40000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",SARCELLES,
C01460,1975,2022-11-24,-124500.0,Won,New,"Sport, Job dans la Ville, L dans la Ville",Public partnership,10500.0,135000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",TOURCOING,
C01460,1975,2023-01-25,-85000.0,Won,New,"Sport, Job dans la Ville, L dans la Ville",Public partnership,50000.0,135000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",TOURCOING,
C01460,1975,2023-06-08,-108000.0,Won,New,"Sport, Job dans la Ville, L dans la Ville",Public partnership,27000.0,135000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",TOURCOING,
C01461,1960,2021-12-16,-225000.0,Won,New,"Sport, Job dans la Ville, L dans la Ville",Public partnership,25000.0,250000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",VALENCIENNES CEDEX,
C01461,1960,2022-11-28,-200000.0,Won,New,"Sport, Job dans la Ville, L dans la Ville",Public partnership,50000.0,250000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",VALENCIENNES CEDEX,
C01469,1537,2021-03-12,0.0,Won,Won,,Private partnership - Apprenticeship tax,5500.0,5500.0,"REAL ESTATE - Architecture, Real Estate",ALANCON,
C01469,3456,2022-02-24,0.0,Won,Won,,Private partnership - Apprenticeship tax,7218.0,7218.0,"REAL ESTATE - Architecture, Real Estate",ALANCON,
C01469,4047,2022-10-27,0.0,Won,Won,,Campus - Event,8483.8,8483.8,"REAL ESTATE - Architecture, Real Estate",ALANCON,
C01469,5110,2023-07-05,3753.8,Won,Won,,Campus - Event,7507.6,3753.8,"REAL ESTATE - Architecture, Real Estate",ALANCON,
C01470,2116,2021-05-28,0.0,Won,Won,,Private partnership - Apprenticeship tax,10326.3,10326.3,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",Clichy,
C01470,4056,2022-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,10500.0,10500.0,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",Clichy,
C01472,1560,2021-04-30,-6700.0,Won,New,Job dans la Ville,Private partnership - Patronage,15000.0,21700.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,1561,2021-04-30,1700.0,Won,Open,Entrepreneurs dans la Ville,Private partnership - Patronage,30000.0,28300.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,1566,2021-10-08,-20000.0,Won,Won,Job dans la Ville,Private partnership - Patronage,30000.0,50000.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,1566,2022-04-26,-30000.0,Won,Won,Job dans la Ville,Private partnership - Patronage,20000.0,50000.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,1950,2021-07-26,,,,,,4748.38,,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,2542,2022-05-23,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,2590.0,2590.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01472,5608,2023-06-26,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,3730.0,3730.0,HOTEL - CATERING - TOURISM,ISSY LES MOULINEAUX,C00011
C01473,1562,2021-11-29,-13500.0,Won,Won,L dans la Ville,Private partnership - Patronage,1500.0,15000.0,"REAL ESTATE - Architecture, Real Estate",PARIS,C00509
C01473,4350,2022-09-26,-52500.0,Won,New,L dans la Ville,Private partnership - Patronage,22500.0,75000.0,"REAL ESTATE - Architecture, Real Estate",PARIS,C00509
C01473,4350,2023-03-20,-72500.0,Won,New,L dans la Ville,Private partnership - Patronage,2500.0,75000.0,"REAL ESTATE - Architecture, Real Estate",PARIS,C00509
C01473,4350,2023-09-08,-52500.0,Won,New,L dans la Ville,Private partnership - Patronage,22500.0,75000.0,"REAL ESTATE - Architecture, Real Estate",PARIS,C00509
C01475,1458,2021-08-06,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,90000.0,90000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,2415,2022-07-29,0.0,Won,Won,Sport,Private partnership - Patronage,90000.0,90000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,3633,2022-04-01,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,100000.0,100000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,3634,2022-04-01,,,,,,20000.0,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,4287,2022-07-29,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,25000.0,25000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,4487,2023-08-04,-18000.0,Won,New,L dans la Ville,Private partnership - Patronage,72000.0,90000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01475,4713,2022-11-02,,,,,,10000.0,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,C00428
C01477,1480,2021-03-07,,,,,,7500.0,,INDUSTRIES - Food industry,PARIS,C00788
C01477,1480,2022-03-07,,,,,,15000.0,,INDUSTRIES - Food industry,PARIS,C00788
C01477,1480,2023-09-22,,,,,,7500.0,,INDUSTRIES - Food industry,PARIS,C00788
C01479,1573,2022-06-29,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,100000.0,100000.0,"INDUSTRIES - Glass, concrete, ceramics",COURBEVOIE,
C01479,5244,2023-04-28,0.0,Won,Won,"Job dans la Ville, Entrepreneurs dans la Ville",Private partnership - Patronage,50000.0,50000.0,"INDUSTRIES - Glass, concrete, ceramics",COURBEVOIE,
C01481,1575,2021-10-04,-100000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,100000.0,200000.0,"INDUSTRIES - Paper, Cardboard, Plastics",SAINT MANDE,C00636
C01481,1575,2021-12-10,-100000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,100000.0,200000.0,"INDUSTRIES - Paper, Cardboard, Plastics",SAINT MANDE,C00636
C01482,1469,2021-07-12,-16000.0,Won,Won,Sport,Private partnership - Patronage,8000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1469,2022-07-01,-8000.0,Won,Won,Sport,Private partnership - Patronage,16000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1469,2023-02-20,-8000.0,Won,Won,Sport,Private partnership - Patronage,16000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1532,2021-07-12,-12000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,48000.0,60000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1532,2022-07-01,-40000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,20000.0,60000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1532,2023-02-20,-48000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,12000.0,60000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1534,2021-07-12,-3000.0,Won,Won,,Private partnership - Event,6000.0,9000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1534,2022-07-01,-6000.0,Won,Won,,Private partnership - Event,3000.0,9000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1534,2023-02-20,-6000.0,Won,Won,,Private partnership - Event,3000.0,9000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1535,2021-07-12,-16000.0,Won,Won,,Private partnership - Event,8000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1535,2022-07-01,-16000.0,Won,Won,,Private partnership - Event,8000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01482,1535,2023-02-20,-16000.0,Won,Won,,Private partnership - Event,8000.0,24000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LYON CEDEX 03,C00108
C01488,1434,2021-05-13,0.0,Won,Won,"Job dans la Ville, L dans la Ville",Private partnership - Patronage,300000.0,300000.0,MAINTENANCE - HYGIENE - BEAUTY,CLICHY CEDEX.,C00452
C01492,78,2021-12-02,-150000.0,Won,Won,"Job dans la Ville, L dans la Ville",Private partnership - Patronage,150000.0,300000.0,"MEDIA - ARTS - SPORTS - Arts, Culture, Leisure, Entertainment, Random Games",BOULOGNE BILLANCOURT,C00338
C01492,4780,2022-12-19,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,60000.0,60000.0,"MEDIA - ARTS - SPORTS - Arts, Culture, Leisure, Entertainment, Random Games",BOULOGNE BILLANCOURT,C00338
C01498,1597,2021-03-03,0.0,Won,Won,,Private partnership - Apprenticeship tax,7.0,7.0,AGRI-FOOD - Food,LYON,
C01498,1894,2021-02-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,8.0,8.0,AGRI-FOOD - Food,LYON,
C01499,1599,2021-03-22,0.0,Won,Won,,Private partnership - Apprenticeship tax,7.0,7.0,ARCHITECTURE - LANDSCAPE - URBAN PLANNING,BRIVE LA GAILLARDE,
C01500,1600,2021-03-01,58.0,Won,Won,,Private partnership - Apprenticeship tax,116.0,58.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C01500,3458,2022-03-16,0.0,Won,Won,,Private partnership - Apprenticeship tax,66.0,66.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C01501,1601,2021-03-01,0.0,Won,Won,,Private partnership - Apprenticeship tax,982.99,982.99,TRANSPORT - Vehicle Rental & Repair,CLICHY,
C01502,1603,2021-03-01,-15000.0,Won,Won,Non fléché,Public partnership,15000.0,30000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01502,1603,2023-04-14,-15000.0,Won,Won,Non fléché,Public partnership,15000.0,30000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01502,1845,2021-02-01,0.0,Won,Won,Sport,Public partnership,37132.5,37132.5,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01502,1871,2022-01-11,-908525.37,Won,Won,Séjours et Camps,Public partnership,491474.63,1400000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01502,1871,2022-02-22,-1145756.83,Won,Won,Séjours et Camps,Public partnership,254243.17,1400000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01502,1871,2022-11-18,-491474.63,Won,Won,Séjours et Camps,Public partnership,908525.37,1400000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",LYON,
C01503,1604,2021-03-02,0.0,Won,Won,,Private partnership - Apprenticeship tax,277.0,277.0,HOTEL - CATERING - TOURISM,LYON,
C01505,2007,2021-03-08,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,5000.0,5000.0,"HEALTH - SOCIAL - Social, Associations, Foundations",MARSEILLE,
C01506,1878,2021-03-03,-1000.0,Won,Open,Séjours et Camps,Private partnership - Patronage,14000.0,15000.0,HOTEL - CATERING - TOURISM,PARIS Cedex 19,C00544
C01506,1878,2021-09-02,11000.0,Won,Open,Séjours et Camps,Private partnership - Patronage,26000.0,15000.0,HOTEL - CATERING - TOURISM,PARIS Cedex 19,C00544
C01506,1878,2022-02-14,0.0,Won,Open,Séjours et Camps,Private partnership - Patronage,15000.0,15000.0,HOTEL - CATERING - TOURISM,PARIS Cedex 19,C00544
C01507,1609,2021-03-05,0.0,Won,Won,,Private partnership - Apprenticeship tax,12.0,12.0,"REAL ESTATE - Architecture, Real Estate",VIENNE,
C01508,1612,2021-03-10,0.0,Won,Won,,Private partnership - Apprenticeship tax,27.0,27.0,"INDUSTRIES - Paper, Cardboard, Plastics",LE CHAMBON FEUGEROLLES,
C01509,1613,2021-03-10,0.0,Won,Won,,Private partnership - Apprenticeship tax,32.85,32.85,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LE CHAMBON FEUGEROLLES,
C01510,1616,2021-03-18,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",OLLIOULES,
C01510,2209,2021-05-27,0.0,Won,Won,,Private partnership - Apprenticeship tax,411.88,411.88,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",OLLIOULES,
C01511,1621,2021-03-02,105.0,Won,Won,,Private partnership - Apprenticeship tax,210.0,105.0,HOTEL - CATERING - TOURISM,BEAUNE,
C01511,3438,2022-03-16,0.0,Won,Won,,Private partnership - Apprenticeship tax,146.0,146.0,HOTEL - CATERING - TOURISM,BEAUNE,
C01512,1622,2021-03-02,0.0,Won,Won,,Private partnership - Apprenticeship tax,118.0,118.0,HOTEL - CATERING - TOURISM,ANNECY,
C01512,3641,2022-03-02,0.0,Won,Won,,Private partnership - Apprenticeship tax,171.0,171.0,HOTEL - CATERING - TOURISM,ANNECY,
C01513,1623,2021-03-02,0.0,Won,Won,,Private partnership - Apprenticeship tax,137.0,137.0,HOTEL - CATERING - TOURISM,AUBIERE,
C01513,3643,2022-03-16,0.0,Won,Won,,Private partnership - Apprenticeship tax,165.0,165.0,HOTEL - CATERING - TOURISM,AUBIERE,
C01514,1624,2021-03-02,0.0,Won,Won,,Private partnership - Apprenticeship tax,142.0,142.0,HOTEL - CATERING - TOURISM,LILLE,
C01514,3640,2022-03-03,0.0,Won,Won,,Private partnership - Apprenticeship tax,184.0,184.0,HOTEL - CATERING - TOURISM,LILLE,
C01515,3637,2022-05-06,0.0,Won,Won,,Private partnership - Apprenticeship tax,236.0,236.0,HOTEL - CATERING - TOURISM,BOURG EN BRESSE,
C01528,1647,2021-08-06,-8883.0,Won,Won,"Sport, Job dans la Ville, L dans la Ville",Public partnership,5331.0,14214.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,1647,2021-09-17,-8883.0,Won,Won,"Sport, Job dans la Ville, L dans la Ville",Public partnership,5331.0,14214.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,1647,2021-10-14,-12438.0,Won,Won,"Sport, Job dans la Ville, L dans la Ville",Public partnership,1776.0,14214.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,1647,2021-10-15,-12438.0,Won,Won,"Sport, Job dans la Ville, L dans la Ville",Public partnership,1776.0,14214.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2469,2022-08-08,-15990.0,Won,Open,Non fléché,Public partnership,5331.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2469,2023-05-05,-19545.0,Won,Open,Non fléché,Public partnership,1776.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2819,2022-01-27,-21321.0,Won,Open,Non fléché,Public partnership,0.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2819,2023-01-27,-15990.0,Won,Open,Non fléché,Public partnership,5331.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2819,2023-05-05,-19545.0,Won,Open,Non fléché,Public partnership,1776.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2821,2023-04-14,-14214.0,Won,Open,Non fléché,Public partnership,7107.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2823,2023-04-14,-14214.0,Won,Open,Non fléché,Public partnership,7107.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01528,2824,2023-04-14,-14214.0,Won,Open,Non fléché,Public partnership,7107.0,21321.0,SECTEUR PUBLIC - Etat & ses établissements publics,paris,
C01531,2840,2021-12-15,,,,,,10000.0,,,ADRESSE NON COMMUNIQUEE,
C01533,1657,2023-06-08,0.0,Won,Won,Job dans la Ville,Public partnership,498049.24,498049.24,SECTEUR PUBLIC - Etat & ses établissements publics,LYON,
C01533,1664,2021-01-26,-253243.16999999998,Won,Won,Job dans la Ville,Public partnership,123412.0,376655.17,SECTEUR PUBLIC - Etat & ses établissements publics,LYON,
C01533,1664,2022-02-22,-123411.99999999997,Won,Won,Job dans la Ville,Public partnership,253243.17,376655.17,SECTEUR PUBLIC - Etat & ses établissements publics,LYON,
C01533,1666,2020-05-07,0.0,Won,Won,Job dans la Ville,Public partnership,436988.09,436988.09,SECTEUR PUBLIC - Etat & ses établissements publics,LYON,
C01533,1666,2021-05-07,0.0,Won,Won,Job dans la Ville,Public partnership,436988.09,436988.09,SECTEUR PUBLIC - Etat & ses établissements publics,LYON,
C01535,1786,2022-12-02,0.0,Won,Won,Sport,Private partnership - Patronage,12000.0,12000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",EURALILLE,C00107
C01535,3948,2022-05-19,0.0,Won,Won,,Private partnership - Apprenticeship tax,2000.0,2000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",EURALILLE,C00107
C01535,4440,2022-12-16,0.0,Won,Won,Non fléché,Private partnership - Patronage,3000.0,3000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",EURALILLE,C00107
C01538,1728,2021-08-09,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,INDUSTRIES - Chemical industry,SAINT-LAURENT-BLANGY CEDEX,C00049
C01540,3483,2022-04-27,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,INDUSTRIES - Chemical industry,LACQ,C00049
C01544,1684,2021-03-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,500.0,500.0,HOTEL - CATERING - TOURISM,LYON,C00115
C01545,1685,2021-03-26,0.0,Won,Won,Non fléché,Public partnership,1777.0,1777.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",AMIENS,
C01545,1887,2021-04-09,0.0,Won,Won,Non fléché,Public partnership,1777.0,1777.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",AMIENS,
C01545,2279,2021-07-07,-1777.0,Won,Won,Non fléché,Public partnership,0.0,1777.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",AMIENS,
C01545,2279,2021-07-12,0.0,Won,Won,Non fléché,Public partnership,1777.0,1777.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",AMIENS,
C01546,1687,2021-03-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,126.0,126.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",LIMONEST,C00570
C01547,1688,2021-03-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,43.64,43.64,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",CHAMPAGNE AU MONT D'OR,
C01548,1690,2021-03-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,318.68,318.68,"COMMUNICATION - Marketing, Advertising, Communication",,
C01549,1691,2021-03-31,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,ENERGY - ENVIRONMENT - Energy,COURBEVOIE,
C01549,2076,2021-05-27,0.0,Won,Won,,Private partnership - Apprenticeship tax,2800.0,2800.0,ENERGY - ENVIRONMENT - Energy,COURBEVOIE,
C01549,3928,2022-05-18,0.0,Won,Won,,Private partnership - Apprenticeship tax,2800.0,2800.0,ENERGY - ENVIRONMENT - Energy,COURBEVOIE,
C01550,1696,2021-04-06,0.0,Won,Won,,Private partnership - Apprenticeship tax,500.0,500.0,HEALTH - SOCIAL - Paramedical,ST JUST ST RAMBERT,
C01550,1756,2021-07-09,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,6000.0,6000.0,HEALTH - SOCIAL - Paramedical,ST JUST ST RAMBERT,
C01550,3913,2022-05-17,0.0,Won,Won,,Private partnership - Apprenticeship tax,500.0,500.0,HEALTH - SOCIAL - Paramedical,ST JUST ST RAMBERT,
C01550,4354,2022-12-19,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,6000.0,6000.0,HEALTH - SOCIAL - Paramedical,ST JUST ST RAMBERT,
C01553,1697,2021-05-13,0.0,Won,Won,Job dans la Ville,Private partnership - Patronage,500.0,500.0,COMPUTING - TELECOM - Networks,Villeurbanne,
