Opportunity ID,Business Account,Contact ID,Estimated Close Date,Status,Stage,Probability,Estimated amount,Amount received,Difference,Class ID,Class,Programme financé,Agreement,Created On,Last Modified Date,Actual Close Date,Assignment Date
430,C00097,,2019-01-01 00:00:00.000,Won,Won,100,184.0,0.0,-184.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:45.340,2021-03-19 07:11:23.453,2021-03-19 00:00:00.000,
429,C00207,,2018-01-01 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:44.980,2021-03-19 07:10:50.893,2021-03-19 00:00:00.000,2021-02-22 17:32:38.750
428,C00094,,2018-01-01 00:00:00.000,Won,Won,100,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:43.863,2022-02-02 10:38:22.170,2022-02-02 00:00:00.000,2021-02-22 17:32:38.890
427,C00094,,2019-01-01 00:00:00.000,Won,Won,100,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:43.543,2022-02-02 10:32:46.100,2022-02-02 00:00:00.000,2021-02-22 17:32:39.000
426,C00092,,2018-01-01 00:00:00.000,Won,Won,100,5628.0,0.0,-5628.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:43.177,2022-02-02 10:14:14.413,2022-02-02 00:00:00.000,2021-02-22 17:32:39.080
425,C00092,,2019-01-01 00:00:00.000,Won,Won,100,4474.0,0.0,-4474.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:42.827,2022-02-02 10:13:21.827,2022-02-02 00:00:00.000,2021-02-22 17:32:39.220
424,C00090,,2018-01-01 00:00:00.000,Won,Won,100,85.0,0.0,-85.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:42.337,2021-03-19 07:10:51.567,2021-03-19 00:00:00.000,
423,C00089,,2018-01-01 00:00:00.000,Won,Won,100,1650.0,0.0,-1650.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:41.980,2021-03-19 07:10:51.933,2021-03-19 00:00:00.000,2021-02-22 17:32:39.610
422,C00089,,2019-01-01 00:00:00.000,Won,Won,100,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:41.650,2021-03-19 07:11:24.310,2021-03-19 00:00:00.000,2021-02-22 17:32:39.860
421,C00086,,2019-01-01 00:00:00.000,Won,Won,100,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:41.270,2021-03-19 07:11:24.520,2021-03-19 00:00:00.000,2021-02-22 17:32:40.080
420,C00083,,2018-01-01 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:40.900,2022-02-02 10:04:13.670,2022-02-02 00:00:00.000,2021-02-22 17:32:40.187
419,C00083,,2019-01-01 00:00:00.000,Won,Won,100,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:40.567,2022-02-02 10:03:30.143,2022-02-02 00:00:00.000,2021-02-22 17:32:40.267
418,C00076,,2018-01-01 00:00:00.000,Won,Won,100,6825.0,0.0,-6825.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:40.210,2021-03-19 07:10:52.370,2021-03-19 00:00:00.000,2021-02-22 17:32:40.360
417,C00076,,2019-01-01 00:00:00.000,Won,Won,100,3240.0,0.0,-3240.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:39.887,2021-03-19 07:11:24.980,2021-03-19 00:00:00.000,2021-02-22 17:32:40.453
416,C00075,,2018-01-01 00:00:00.000,Won,Won,100,11513.0,0.0,-11513.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:39.507,2021-03-19 07:10:52.600,2021-03-19 00:00:00.000,2021-02-22 17:32:40.533
415,C00075,,2019-01-01 00:00:00.000,Won,Won,100,16421.0,0.0,-16421.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:39.183,2021-03-19 07:11:25.193,2021-03-19 00:00:00.000,2021-02-22 17:32:40.610
414,C00068,,2019-01-01 00:00:00.000,Won,Won,100,914.0,0.0,-914.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:35.877,2021-03-19 07:11:25.400,2021-03-19 00:00:00.000,2021-02-22 17:32:40.703
413,C00065,,2018-01-01 00:00:00.000,Won,Won,100,78.0,0.0,-78.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:35.480,2021-03-19 07:10:52.830,2021-03-19 00:00:00.000,2021-02-22 17:32:40.890
412,C00065,,2019-01-01 00:00:00.000,Won,Won,100,1490.0,0.0,-1490.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:35.147,2021-03-19 07:11:25.617,2021-03-19 00:00:00.000,2021-02-22 17:32:41.000
411,C00061,,2018-01-01 00:00:00.000,Won,Won,100,972.0,0.0,-972.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:34.743,2021-03-19 07:10:53.050,2021-03-19 00:00:00.000,2021-02-22 17:32:41.093
410,C00061,,2019-01-01 00:00:00.000,Won,Won,100,1002.0,0.0,-1002.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:34.400,2021-03-19 07:11:25.827,2021-03-19 00:00:00.000,2021-02-22 17:32:41.173
409,C00057,,2018-01-01 00:00:00.000,Won,Won,100,1402.0,0.0,-1402.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:34.037,2021-03-19 07:10:53.263,2021-03-19 00:00:00.000,2021-02-22 17:32:41.267
408,C00057,,2019-01-01 00:00:00.000,Won,Won,100,1851.0,0.0,-1851.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:33.727,2021-03-19 07:11:26.047,2021-03-19 00:00:00.000,2021-02-22 17:32:41.360
407,C00303,,2018-01-01 00:00:00.000,Won,Won,100,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:33.350,2021-03-19 07:10:53.493,2021-03-19 00:00:00.000,
406,C00047,,2018-01-01 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:32.977,2021-03-19 07:10:53.710,2021-03-19 00:00:00.000,2021-02-22 17:32:41.533
405,C00047,,2019-01-01 00:00:00.000,Won,Won,100,5918.0,0.0,-5918.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:32.650,2021-03-19 07:11:26.270,2021-03-19 00:00:00.000,2021-02-22 17:32:41.610
404,C00045,,2018-01-01 00:00:00.000,Won,Won,100,1281.0,0.0,-1281.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:32.300,2021-03-19 07:10:53.923,2021-03-19 00:00:00.000,2021-02-22 17:32:41.687
403,C00045,,2019-01-01 00:00:00.000,Won,Won,100,1240.0,0.0,-1240.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:31.973,2021-03-19 07:11:26.487,2021-03-19 00:00:00.000,2021-02-22 17:32:41.767
402,C00043,,2019-01-01 00:00:00.000,Won,Won,100,270.0,0.0,-270.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:31.577,2021-03-19 07:11:26.710,2021-03-19 00:00:00.000,2021-02-22 17:32:41.860
401,C00041,,2018-01-01 00:00:00.000,Won,Won,100,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:31.210,2022-12-14 09:45:06.467,2022-12-14 00:00:00.000,2021-02-22 17:32:41.937
400,C00041,,2019-01-01 00:00:00.000,Won,Won,100,3800.0,0.0,-3800.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:30.913,2022-02-01 10:32:33.877,2022-02-01 00:00:00.000,2021-02-22 17:32:42.033
399,C00038,,2018-01-01 00:00:00.000,Won,Won,100,852.0,0.0,-852.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:30.427,2021-03-19 07:10:54.350,2021-03-19 00:00:00.000,
398,C00038,,2019-01-01 00:00:00.000,Won,Won,100,876.0,0.0,-876.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:30.093,2021-03-19 07:11:27.253,2021-03-19 00:00:00.000,
397,C00037,,2018-01-01 00:00:00.000,Won,Won,100,256.0,0.0,-256.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:29.710,2021-03-19 07:10:54.580,2021-03-19 00:00:00.000,2021-02-22 17:32:42.283
396,C00037,,2019-01-01 00:00:00.000,Won,Won,100,612.0,0.0,-612.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:28.913,2021-03-19 07:11:27.500,2021-03-19 00:00:00.000,2021-02-22 17:32:42.360
395,C00034,,2018-01-01 00:00:00.000,Won,Won,100,7500.0,0.0,-7500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:28.527,2021-03-19 07:10:54.807,2021-03-19 00:00:00.000,2021-02-22 17:32:42.437
394,C00034,,2019-01-01 00:00:00.000,Won,Won,100,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:28.203,2021-03-19 07:11:27.717,2021-03-19 00:00:00.000,2021-02-22 17:32:42.533
393,C00029,,2020-01-01 00:00:00.000,Won,Won,100,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:27.807,2021-03-19 07:12:09.510,2021-03-19 00:00:00.000,
392,C00029,,2019-01-01 00:00:00.000,Won,Won,100,3500.0,0.0,-3500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:27.453,2021-03-19 07:11:27.933,2021-03-19 00:00:00.000,
391,C00018,,2018-01-01 00:00:00.000,Won,Won,100,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:27.060,2021-03-19 07:10:55.027,2021-03-19 00:00:00.000,
390,C00015,,2018-01-01 00:00:00.000,Won,Won,100,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:26.653,2021-03-19 07:10:55.240,2021-03-19 00:00:00.000,
389,C00015,,2019-01-01 00:00:00.000,Won,Won,100,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:26.307,2021-03-19 07:11:28.157,2021-03-19 00:00:00.000,
388,C00011,,2018-01-01 00:00:00.000,Won,Won,100,3629.0,0.0,-3629.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché,False,2021-02-12 06:18:25.917,2021-03-19 07:10:55.457,2021-03-19 00:00:00.000,2021-02-22 17:32:43.063
387,C00732,,2018-06-17 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:25.513,2021-03-19 07:00:32.227,2021-03-19 00:00:00.000,2021-02-12 06:18:25.413
386,C00729,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:24.513,2021-03-19 07:00:42.250,2021-03-19 00:00:00.000,2021-02-12 06:18:24.413
385,C00721,,2019-06-16 00:00:00.000,Won,Won,100,72000.0,0.0,-72000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:24.107,2021-03-19 07:00:42.470,2021-03-19 00:00:00.000,2021-02-12 06:18:24.037
384,C00721,,2020-06-15 00:00:00.000,Won,Won,100,48000.0,0.0,-48000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:23.807,2021-03-19 07:00:51.220,2021-03-19 00:00:00.000,2021-02-12 06:18:23.740
383,C00721,,2018-06-17 00:00:00.000,Won,Won,100,60000.0,0.0,-60000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:21.553,2021-03-19 07:00:32.457,2021-03-19 00:00:00.000,2021-02-12 06:18:21.337
382,C00717,,2018-06-03 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:20.990,2021-03-19 07:00:04.363,2021-03-19 00:00:00.000,2021-02-12 06:18:20.850
381,C00710,,2019-05-19 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:20.573,2021-03-19 07:00:07.350,2021-03-19 00:00:00.000,2021-02-12 06:18:20.460
380,C00709,,2019-06-16 00:00:00.000,Won,Won,100,18000.0,0.0,-18000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:20.173,2021-03-19 07:00:42.690,2021-03-19 00:00:00.000,2021-02-12 06:18:20.087
379,C00704,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:19.787,2021-03-19 07:01:20.800,2021-03-19 00:00:00.000,2021-02-12 06:18:19.710
378,C00704,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:19.480,2021-03-19 07:00:42.907,2021-03-19 00:00:00.000,2021-02-12 06:18:19.397
377,C00704,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:19.117,2021-03-19 07:00:32.767,2021-03-19 00:00:00.000,2021-02-12 06:18:19.023
376,C00694,,2019-06-16 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:18.730,2021-03-19 07:00:43.187,2021-03-19 00:00:00.000,2021-02-12 06:18:18.537
375,C00694,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:18.303,2021-03-19 07:01:21.030,2021-03-19 00:00:00.000,2021-02-12 06:18:18.227
374,C00694,,2020-06-15 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:17.997,2021-03-19 07:00:51.427,2021-03-19 00:00:00.000,2021-02-12 06:18:17.913
373,C00694,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:17.653,2021-03-19 07:00:33.003,2021-03-19 00:00:00.000,2021-02-12 06:18:17.570
372,C00683,,2018-11-07 00:00:00.000,Won,Won,100,50000.0,0.0,-50000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:17.280,2021-03-19 07:01:06.187,2021-03-19 00:00:00.000,2021-02-12 06:18:17.210
371,C00683,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:16.970,2021-03-19 07:00:43.420,2021-03-19 00:00:00.000,2021-02-12 06:18:16.897
370,C00680,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:16.607,2021-03-19 07:01:21.257,2021-03-19 00:00:00.000,2021-02-12 06:18:16.537
369,C00680,,2019-06-16 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:16.290,2021-03-19 07:00:43.650,2021-03-19 00:00:00.000,2021-02-12 06:18:16.227
368,C00680,,2020-12-07 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:15.977,2022-09-15 11:40:15.873,2022-09-15 00:00:00.000,2021-02-12 06:18:15.897
367,C00680,,2020-06-15 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:15.650,2021-03-19 07:00:51.640,2021-03-19 00:00:00.000,2021-02-12 06:18:15.583
366,C00680,,2018-06-17 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:15.343,2021-03-19 07:00:33.263,2021-03-19 00:00:00.000,2021-02-12 06:18:15.257
365,C00674,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:14.963,2021-03-19 07:00:43.877,2021-03-19 00:00:00.000,2021-02-12 06:18:14.867
364,C00672,,2020-06-15 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:14.580,2021-03-19 07:00:51.850,2021-03-19 00:00:00.000,2021-02-12 06:18:14.507
363,C00672,,2019-06-16 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:14.260,2021-03-19 07:00:44.103,2021-03-19 00:00:00.000,2021-02-12 06:18:14.193
362,C00672,,2018-06-17 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:13.927,2021-03-19 07:00:33.530,2021-03-19 00:00:00.000,2021-02-12 06:18:13.053
361,C01128,,2019-05-19 00:00:00.000,Won,Won,100,4000.0,0.0,-4000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:12.763,2022-01-26 11:55:19.070,2022-01-26 00:00:00.000,2021-02-12 06:18:12.663
360,C00665,,2019-06-16 00:00:00.000,Won,Won,100,52020.0,0.0,-52020.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:12.327,2022-01-26 11:53:16.990,2022-01-26 00:00:00.000,2021-02-12 06:18:12.257
359,C00665,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:12.010,2022-01-26 11:52:17.683,2022-01-26 00:00:00.000,2021-02-12 06:18:11.930
358,C01128,,2019-05-19 00:00:00.000,Won,Won,100,4000.0,0.0,-4000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:11.687,2022-01-26 11:50:21.653,2022-01-26 00:00:00.000,2021-02-12 06:18:11.600
357,C00665,,2018-06-17 00:00:00.000,Won,Won,100,52020.0,0.0,-52020.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:11.357,2022-01-26 11:48:23.747,2022-01-26 00:00:00.000,2021-02-12 06:18:11.273
356,C01128,,2018-06-03 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:11.037,2022-01-26 11:47:17.483,2022-01-26 00:00:00.000,2021-02-12 06:18:10.943
355,C00654,,2018-06-03 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:10.640,2021-03-19 07:00:04.823,2021-03-19 00:00:00.000,2021-02-12 06:18:10.553
354,C00012,,2018-06-17 00:00:00.000,Won,Won,100,3000.0,0.0,-3000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:10.263,2021-03-19 07:00:33.980,2021-03-19 00:00:00.000,2021-02-12 06:18:10.193
353,C00012,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:09.950,2021-03-19 07:00:44.517,2021-03-19 00:00:00.000,2021-02-12 06:18:09.883
352,C00012,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:09.617,2021-03-19 07:00:34.280,2021-03-19 00:00:00.000,2021-02-12 06:18:09.523
351,C00640,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:09.200,2021-03-19 07:00:34.503,2021-03-19 00:00:00.000,2021-02-12 06:18:09.133
350,C00637,,2019-05-19 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:08.837,2021-03-19 07:00:08.027,2021-03-19 00:00:00.000,2021-02-12 06:18:08.757
349,C00636,,2019-05-19 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:08.467,2021-03-19 07:00:08.333,2021-03-19 00:00:00.000,2021-02-12 06:18:08.397
348,C00636,,2020-06-07 00:00:00.000,Won,Won,100,3500.0,0.0,-3500.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:08.143,2021-03-19 07:00:11.853,2021-03-19 00:00:00.000,2021-02-12 06:18:08.053
347,C00634,,2019-06-16 00:00:00.000,Won,Won,100,19980.0,0.0,-19980.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:07.287,2021-03-19 07:00:44.813,2021-03-19 00:00:00.000,2021-02-12 06:18:07.193
346,C00634,,2020-06-15 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:06.953,2021-03-19 07:00:52.067,2021-03-19 00:00:00.000,2021-02-12 06:18:06.883
345,C00634,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:06.633,2021-03-19 07:00:34.740,2021-03-19 00:00:00.000,2021-02-12 06:18:06.537
344,C00633,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:03.863,2021-03-19 07:01:21.690,2021-03-19 00:00:00.000,2021-02-12 06:18:03.773
343,C00625,,2020-12-01 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:03.447,2021-03-19 07:00:55.370,2021-03-19 00:00:00.000,2021-02-12 06:18:03.367
342,C00625,,2019-12-02 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:03.120,2021-03-19 07:00:54.247,2021-03-19 00:00:00.000,2021-02-12 06:18:03.053
341,C00625,,2020-06-07 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:02.800,2021-03-19 07:00:12.070,2021-03-19 00:00:00.000,2021-02-12 06:18:02.740
340,C00625,,2019-05-19 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:02.460,2021-03-19 07:00:08.677,2021-03-19 00:00:00.000,2021-02-12 06:18:02.350
339,C00621,,2019-06-16 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:02.060,2022-01-25 08:41:38.013,2022-01-25 00:00:00.000,2021-02-12 06:18:01.977
338,C00618,,2018-11-07 00:00:00.000,Won,Won,100,20000.0,0.0,-20000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:01.703,2021-03-19 07:01:06.510,2021-03-19 00:00:00.000,2021-02-12 06:18:01.617
337,C00610,,2019-12-09 00:00:00.000,Won,Won,100,1000.0,0.0,-1000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:01.337,2021-03-19 07:01:21.907,2021-03-19 00:00:00.000,2021-02-12 06:18:01.240
336,C00600,,2019-06-16 00:00:00.000,Won,Won,100,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:00.980,2021-03-19 07:00:45.233,2021-03-19 00:00:00.000,2021-02-12 06:18:00.913
335,C00600,,2018-06-17 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:00.650,2021-03-19 07:00:34.957,2021-03-19 00:00:00.000,2021-02-12 06:18:00.477
334,C00600,,2019-05-19 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:18:00.250,2021-03-19 07:00:28.157,2021-03-19 00:00:00.000,2021-02-12 06:18:00.180
333,C00600,,2019-05-19 00:00:00.000,Won,Won,100,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:59.947,2021-03-19 07:00:28.363,2021-03-19 00:00:00.000,2021-02-12 06:17:59.883
332,C00600,,2020-12-07 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:59.643,2022-09-15 11:51:23.700,2022-09-15 00:00:00.000,2021-02-12 06:17:59.570
331,C00600,,2019-12-09 00:00:00.000,Won,Won,100,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:59.303,2021-03-19 07:01:22.120,2021-03-19 00:00:00.000,2021-02-12 06:17:59.227
330,C00600,,2018-11-07 00:00:00.000,Won,Won,100,50000.0,0.0,-50000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:58.977,2021-03-19 07:01:06.727,2021-03-19 00:00:00.000,2021-02-12 06:17:58.897
329,C00590,,2020-06-07 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:58.593,2021-03-19 07:00:12.273,2021-03-19 00:00:00.000,2021-02-12 06:17:58.523
328,C00590,,2019-05-19 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:58.270,2021-03-19 07:00:08.957,2021-03-19 00:00:00.000,2021-02-12 06:17:58.193
327,C00590,,2018-06-03 00:00:00.000,Won,Won,100,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché,False,2021-02-12 06:17:57.937,2021-03-19 07:00:05.047,2021-03-19 00:00:00.000,2021-02-12 06:17:57.850
